Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
97177192.3767374,2.3075041082876813,0.02084239350105605,1.087688246581564e-06,2.3081135510152895e-06
97178732.02473786,2.307464108834355,0.020843800203380853,9.069274273798555e-07,3.7493235214465515e-06
97180273.40073833,2.307424129159403,0.02084268699653371,8.277240652887485e-07,2.712397066305383e-06
97181835.51273978,2.307384286062518,0.020841109083757334,1.4487483706027149e-06,1.2527180977862928e-06
