Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
330443893.0963838,0.0221083541610151,-0.017801129855600686,-6.802564798936983e-06,2.8407352017228993e-06
330455323.81637913,0.02228930836709153,-0.017829881109927746,-1.188075307481662e-06,6.215099624187759e-07
330466755.4003755,0.02246854244990333,-0.017858943301120866,4.84479792584383e-06,-2.4695819797471152e-06
330478186.12037283,0.022647969568825286,-0.017887560349898052,8.98279825344711e-06,-3.831384625591072e-06
330483907.528371,0.022737393952231115,-0.017902535995737722,9.016598608236476e-06,-4.299112693239432e-06
330489616.84036815,0.022825587731561747,-0.017914864663619297,6.870335479396833e-06,-1.5520851889792853e-06
330506758.60036266,0.023090613508699457,-0.01795996859185709,-2.7280939818505323e-06,7.377398717686723e-07
330512479.14436185,0.02317928197635584,-0.017973030969226297,-5.079906116201016e-06,3.4446498860113417e-06
330518189.32036,0.023266793499652823,-0.017988762236652366,-7.246638901097641e-06,3.0537461441666747e-06
330518200.55235904,0.023267846496259886,-0.01798816177349219,-6.368637260251164e-06,3.683881673793854e-06
330529620.0403553,0.023441639019314536,-0.018016977181584362,-7.324010778252815e-06,3.870028842486994e-06
330541051.6243527,0.02361590624025174,-0.018046526300603688,-2.3638296920425184e-06,1.3078349646311604e-06
