Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
-7310766.818052147,0.5569178323804702,-0.026872023237507016,-9.285506251677234e-07,-1.606734383111097e-07
-7310455.817651142,0.5569166921172038,-0.026872328331564686,-1.214313484099172e-06,-2.403190520888776e-08
-7310222.8184521375,0.5569156952240274,-0.026872735416780254,-1.2178818272756686e-06,-8.180927679388161e-08
-7309980.819251134,0.5569156873299367,-0.026873444954606966,1.330490072559698e-07,-4.1236267033645246e-07
-7309716.81685113,0.5569137151073033,-0.02687372374659421,3.0367134140618646e-08,-2.5944203725994375e-07
-7309472.816051125,0.5569117307902328,-0.02687402163247962,1.3933190756709735e-07,-1.4189885885404485e-07
-6881837.81603783,0.5457956715128748,-0.02691665167391625,-3.20359875183307e-07,-3.7686140978016036e-07
-6881474.817237814,0.545797087348648,-0.0269172341464853,-7.863294448906544e-08,-6.647933926892668e-07
-6881123.817238799,0.5457981518317008,-0.026917582650525334,4.604218452053388e-07,-6.868856140367086e-07
-6880765.818837783,0.5457969438221288,-0.026917379379225746,-6.386923004919609e-07,-1.0954848391614425e-07
-6880414.818838768,0.5457957577700391,-0.026918419129289644,-1.0611372780466866e-06,-7.432725663107653e-07
-6879731.816038737,0.545792990980859,-0.026918688153466215,-3.9405688811999795e-07,-1.1521912225004316e-07
-6879379.818838722,0.5457906710497807,-0.026919891216882826,9.951826729359681e-08,-8.03276486834037e-07
-6879014.818437705,0.5457869333250519,-0.02692017915725687,5.409102254994025e-08,-5.213293581343703e-07
-6878317.818837674,0.5457773827343738,-0.026920631009443353,-1.9382380145316347e-07,2.1028769709927064e-07
-5159188.143073231,0.49924646477033885,-0.02657554272084228,-4.789493041057469e-07,-5.314694309054013e-07
-5158834.111873177,0.49924531139902983,-0.02657594041075618,-5.064927574016664e-07,-7.170827960381598e-07
-5158482.082273123,0.49924352383704734,-0.026575676826697252,-4.824747363851856e-07,-2.0103794483999904e-07
-5158137.051073071,0.49924149058689493,-0.02657563397844592,-5.1439974502187624e-08,1.2830070389782677e-07
-5157682.011074001,0.49923755882565346,-0.026576442115226098,3.3768371193731994e-07,-2.4504190472562914e-07
-5157332.980273948,0.49923304125334195,-0.02657682272736091,-2.080413208371823e-08,-2.5002696009759906e-07
-5156983.949472895,0.49922832093551084,-0.026577498014446733,1.6600208535555439e-07,-5.147777109928975e-07
-7310766.818052147,0.5569171984159064,-0.026871532387513775,-1.5625151890130695e-06,3.3017655493017273e-07
-7310455.817651142,0.5569170526830474,-0.026871581064235945,-8.537476405834354e-07,7.232354235324479e-07
-7310222.8184521375,0.5569159744637253,-0.026872772550689795,-9.386421293555713e-07,-1.1894318633492995e-07
-7309980.819251134,0.556914649113259,-0.026873925686265728,-9.051676703730749e-07,-8.930943290984261e-07
-7309716.81685113,0.5569127785888072,-0.026873698576142684,-9.061513619457173e-07,-2.342715857348021e-07
-7309472.816051125,0.5569113382243147,-0.026873265598193533,-2.5323401053878314e-07,6.141354272314048e-07
-6881837.81603783,0.5457955901536299,-0.026917168723235033,-4.017191200800241e-07,-8.939107285638181e-07
-6881474.817237814,0.5457968543464842,-0.0269172125070041,-3.1163510827436625e-07,-6.431539114892804e-07
-6881123.817238799,0.5457977155414488,-0.026917801274389638,2.4131593279186347e-08,-9.055094783404216e-07
-6880765.818837783,0.5457969599746799,-0.026917188835945866,-6.225397494175056e-07,8.099479596387904e-08
-6880414.818838768,0.5457967644114661,-0.02691858871245537,-5.4495851053992794e-08,-9.128557320360609e-07
-6879731.816038737,0.5457938104640327,-0.02691881465690138,4.2542628564401497e-07,-2.4172255741472526e-07
-6879379.818838722,0.545790732695617,-0.026920219586567345,1.611641035070832e-07,-1.1316461713539727e-06
-6879014.818437705,0.5457865991203692,-0.026920055091923842,-2.801136601560117e-07,-3.9726402510653624e-07
-6878317.818837674,0.5457774233262994,-0.02692110134731133,-1.5323187585458697e-07,-2.6005017087632476e-07
-6877959.816837659,0.5457704429028942,-0.026922015528176912,-1.1805935420383662e-06,-5.211635781265933e-07
-6877586.817238642,0.5457646141670569,-0.026922154802979784,5.630758581620654e-08,5.001259749393139e-08
-6877219.818838626,0.5457565982611549,-0.026923103140242093,-1.3934164488915712e-07,-1.7149738334304443e-07
-5159188.143073231,0.4992460044874907,-0.026575369415603137,-9.392321522749825e-07,-3.581641917632661e-07
-5158834.111873177,0.4992448449456666,-0.02657502426001835,-9.729461206142709e-07,1.9906794179042064e-07
-5158482.082273123,0.49924361273171264,-0.026576160842002282,-3.9358007108969417e-07,-6.850532498700601e-07
-5158137.051073071,0.49924220284156995,-0.026575416180445868,6.608147005149334e-07,3.4609870394955444e-07
-5157682.011074001,0.4992378981379747,-0.026576576678006832,6.769960331776126e-07,-3.796046854596946e-07
-5157332.980273948,0.49923311168525836,-0.026576207885924547,4.962778432648918e-08,3.648144762669059e-07
-5156983.949472895,0.4992273643825211,-0.026577423044259297,-7.9055090440594e-07,-4.3980752355635144e-07
