Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
711836235.6251222,0.15667770375929405,-0.0217324106494627,-4.3801922222641565e-07,3.078633985936774e-07
711836391.3179212,0.1566785054420518,-0.021732384351340804,-6.297294371238049e-07,5.205568246596792e-08
711836663.9099209,0.15668112972059,-0.021731608255486683,2.563935607435841e-07,3.3410005685977073e-07
711837660.3611218,0.15668685532345708,-0.021729680026112773,-3.6060280378391596e-07,4.552864259835254e-07
714252739.426046,0.14678949724794585,-0.019043415646034456,6.813598635302398e-08,-4.915627332957584e-08
714253058.6740459,0.1467842576630836,-0.019043280901898035,-1.3344648935875725e-07,-1.2395180585753063e-07
714255483.9220454,0.14674597739310766,-0.019041281679026124,-1.2496144929929898e-07,2.9887702586092746e-07
714257953.1476448,0.14670700977305398,-0.019040148290671896,-1.1267925581481819e-07,-1.3101215733113403e-07
714594353.0163686,0.14109196947878372,-0.018949669640075453,4.91231915422663e-08,3.5840194771707967e-07
714594509.9187676,0.1410891535908272,-0.018950150362384333,1.7538429056274119e-07,-1.857997366967734e-07
714594782.2515675,0.1410839233199921,-0.01894980692210633,5.271598577105685e-08,4.7426343761924894e-08
714595736.7123682,0.14106586509414923,-0.018949502345795923,-9.578309523305961e-08,-3.424195213139192e-08
