Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
681628252.0951037,-0.5166240547839571,-0.020502404896003835,-2.9139118562504507e-08,5.280301105456409e-07
681629473.7911035,-0.5166575539918848,-0.02050060782067412,-1.385625898464582e-07,8.670034873058119e-07
681630695.4871031,-0.51669073233056,-0.0204999692764709,6.78642491092063e-08,3.511395019889507e-08
682401877.6949012,-0.5380970252993402,-0.019694705229239426,4.3159996454544824e-07,7.958110198741375e-07
682403099.3908999,-0.5381329879493385,-0.019693680769074018,4.5822125760430765e-08,1.899755694423355e-07
682404321.0868996,-0.5381686108099091,-0.019691748398566484,-9.474048212609887e-10,4.764274189432427e-07
684553789.7904755,-0.5982235066411079,-0.016930879511333336,1.8508416133045102e-07,5.7290909887680597e-08
684554935.4544762,-0.5982538682120401,-0.01692974664477738,-4.0331442063834544e-07,-6.137726003691002e-07
684555011.4864763,-0.5982546968209065,-0.016929963799019312,7.439563667333005e-07,-9.512389092768136e-07
684556157.1504751,-0.5982865592375044,-0.016926745525117914,-1.3475440320265264e-06,4.4575697683013615e-07
684556234.0464752,-0.5982892170526638,-0.016925789422944846,-2.0073587999602793e-06,1.2790741528399818e-06
684557378.8464761,-0.5983159279524579,-0.01692493976898605,1.022561940566824e-06,2.932822399034918e-07
684727198.9104525,-0.6025647070837478,-0.016687692674271677,2.976352939665361e-07,1.1220690840293979e-06
684728420.6064523,-0.6025957257287168,-0.016686353558502467,1.1300867897023892e-07,5.134600251505139e-07
684729642.3024523,-0.6026265806037948,-0.01668455833418855,8.365250359076981e-08,3.443051215558379e-07
686450848.67032,-0.6369231781789653,-0.01429685474362782,-4.6536724318535505e-07,1.1921412959928213e-07
686452070.3663211,-0.6369420629479019,-0.014295384522123917,-9.529196465241085e-07,-2.790681235490672e-07
686453292.0623211,-0.6369604673464488,-0.0142925415466252,-9.761177315326108e-07,6.804206305974919e-07
711960993.7690836,0.15416678959588295,-0.03482843527285507,1.9279123575355328e-08,-9.102658343820846e-07
711962521.0618821,0.15417500546777324,-0.03483141960336463,-4.529720850354746e-07,-5.323890409289489e-07
711964048.3546816,0.15418455886186713,-0.034834975609664344,4.612373880885645e-07,-7.360059538843999e-07
714295779.154035,0.14742343245907683,-0.040281647204834355,-1.868869537180462e-07,-1.2206712928855556e-06
714297000.9364357,0.14740910036408067,-0.04028184506987331,5.39951490408086e-07,8.9508684586459e-07
714298222.8052343,0.14739410050304994,-0.04028544888618484,5.935468754547646e-07,-3.862127498296952e-07
715582164.5617763,0.12689194232499945,-0.04277834846606282,5.261526467292832e-08,-9.507449713619387e-07
715583386.3441762,0.1268668060441466,-0.04277969897634539,-2.0509483025787922e-07,-5.469346160622002e-07
715584608.2129769,0.12684186124288474,-0.0427806039809383,-2.514456936275611e-07,2.98390952502281e-07
715761260.0977474,0.12327178184433962,-0.04307305189435984,4.81190824644373e-07,-7.729142037504744e-08
715762481.9665462,0.12324540117453177,-0.04307544675659828,3.5349617399926814e-08,-8.025884027720864e-07
715763703.835346,0.12321959521136397,-0.0430765052760518,1.4845666412854897e-07,-1.8158424121977879e-07
716704078.6704196,0.1020360184748505,-0.044387079852894404,-1.6451783176052448e-07,-5.748333131022632e-07
716704307.8032196,0.10203076272969692,-0.044386401206285446,2.440040057088977e-07,3.0519871974804547e-07
716705300.5392184,0.10200542977826074,-0.04438816619733423,-5.45043458088923e-07,-5.881701712548426e-07
716705529.5856184,0.10200036606841394,-0.044387042302563656,5.4543133953810496e-08,7.367183198769833e-07
716706522.3216183,0.10198087216850615,-0.04438445797250713,5.107104514484595e-06,4.1923723114040135e-06
716706751.4544193,0.10196900922925001,-0.04438990956220423,-1.0903870049649989e-06,-1.0579697575785474e-06
716800515.0672088,0.09969583376698167,-0.044492442924537585,3.653870749298349e-07,-1.5944471288414919e-07
716800591.4448087,0.09969363620567202,-0.044492024640182704,6.357482905394729e-08,3.263865751557127e-07
716801889.6048096,0.09966132612589834,-0.04449342263175951,-4.9639603511009156e-08,8.739555809600397e-08
716801965.9824086,0.09965893648398085,-0.04449344956556445,-5.464722813985912e-07,1.2932267812182374e-07
716803264.2288095,0.09962748697518618,-0.04449469012497214,1.5003083678188922e-07,7.147210152186334e-08
716803340.5200084,0.09962538166224968,-0.04449589533494434,-6.79001765785392e-08,-1.0634925913036164e-06
