Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
367473900.6147713,0.7131533038559422,-0.01696841213256289,-5.0827915321072226e-08,-5.436507444743499e-07
367473946.4067713,0.7131533038559422,-0.01696841213256289,-3.250784402775153e-07,-6.065555986888016e-07
367989560.8706676,0.715257463009218,-0.016452037596509678,-1.3722595106901991e-06,2.481869255943625e-07
367989608.39066756,0.7152573127979627,-0.016452498559622088,-1.5875568479817304e-06,-2.63244329369583e-07
