Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
28015826.19685649,1.1714116905323104,-0.016221209115595592,-2.4811001901881014e-06,-1.7746954204429788e-06
28016115.226457562,1.1714095895930134,-0.01621912626248539,-4.732743354995961e-07,-4.22852651612432e-07
28016402.40205763,1.1714073522349402,-0.016217402710035276,8.78801449166744e-07,5.84623635026954e-07
28016684.577257697,1.1714047858675751,-0.016217952235927872,1.3679905714880647e-06,-6.575855724978708e-07
28016954.74285676,1.1714004963409685,-0.016217300963640175,-4.2654546761333734e-07,-6.584973326791144e-07
28017264.933256835,1.171398523989837,-0.016215674160661237,-4.368525607922891e-08,2.3385031925823863e-07
28017594.135257915,1.1713960599410052,-0.0162158581703539,-5.903911852733756e-07,-7.115796089342263e-07
28017931.343656994,1.171394064071408,-0.01621420712110796,-1.2271792129148196e-06,1.8021922202487994e-07
28018239.53245707,1.1713947498032504,-0.016212671858600383,1.8117950739693356e-07,1.041095796502911e-06
28018516.703657135,1.1713939573822871,-0.016213098572776592,-3.719518164579938e-07,2.4700676219679973e-08
