Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
-733884283.057626,1.0707976146772344,-0.019574609092981005,1.8746883423403915e-07,-8.493389998809331e-07
-733884283.057626,1.0707978980708108,-0.019574319015252355,4.708624106175563e-07,-5.592612712310152e-07
-733884283.057626,1.0707940754489524,-0.019575066565974953,-3.351759447767222e-06,-1.3068119938293432e-06
-733884283.057626,1.070794468530301,-0.019574677939111794,-2.9586780991852635e-06,-9.181851306702682e-07
-698563106.69729,1.6732801358473277,-0.005782988402832337,1.4462486812583109e-06,1.413338864579214e-07
-698563106.69729,1.6732804846491176,-0.0057830460277512605,1.795050471153914e-06,8.370896753453344e-08
-698563106.69729,1.6732790697388251,-0.00578276366393639,3.801401786684977e-07,3.6607278240501084e-07
-698563106.69729,1.673277565668997,-0.0057831137109145905,-1.1239296493492645e-06,1.6025804204511385e-08
-698391341.769245,1.6710192997297988,-0.005735046599988,2.984929249771895e-06,-9.70445238920696e-07
-698391341.769245,1.6710189421791415,-0.005734914806597649,2.627378592467977e-06,-8.386518485694466e-07
-698391341.769245,1.6710194653433503,-0.005735118038978664,3.150542801311218e-06,-1.0418842295847539e-06
-698391341.769245,1.6710207072017897,-0.005735817386486901,4.39240124072704e-06,-1.7412317378220563e-06
-696240311.816669,1.6272184413589097,-0.004982508136216464,6.448166274264366e-07,-2.675359045397306e-06
-696240311.816669,1.6272199718161542,-0.004982918176659851,2.175273871918293e-06,-3.0853994887839603e-06
-696240311.816669,1.627217138794865,-0.004983820707951171,-6.577474171987063e-07,-3.9879307801036e-06
-696240311.816669,1.6272205044837855,-0.004983949750200551,2.7079415032549292e-06,-4.116973029483564e-06
-693723430.431873,1.5593791392093659,-0.003760135610034646,-1.3832621563736325e-06,-1.5113300268253596e-07
-693723430.431873,1.559379091713746,-0.0037601667491361968,-1.4307577762551205e-06,-1.8227210423328935e-07
-693723430.431873,1.559378879923153,-0.0037604549807354003,-1.6425483693183196e-06,-4.705037034368441e-07
-693723430.431873,1.5593789838711543,-0.003760353864930628,-1.5386003680006866e-06,-3.693878986646415e-07
-693550615.743841,1.5551159971548592,-0.003667160536191558,-2.6184291503916768e-06,6.387438944233451e-07
-693550615.743841,1.5551173454218956,-0.003667913977973275,-1.2701621139310504e-06,-1.1469788729337113e-07
-693550615.743841,1.5551151962476184,-0.00366683039207437,-3.4193363911416697e-06,9.688880116113553e-07
-693550615.743841,1.5551179576319867,-0.0036677761634450073,-6.579520228644498e-07,2.311664097425989e-08
