Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
330569634.4723425,0.047080236878859656,-0.015266044829283917,9.977101733005256e-06,-3.0058727647688105e-06
330581054.47873884,0.04725693882349067,-0.015261185931964991,5.672275784435188e-06,-4.2961976912427036e-06
330592485.5443351,0.04743333654120445,-0.015250805993724229,-8.59572997773117e-07,1.0436501489321376e-06
330603916.6099324,0.04760980503823529,-0.015244471243866735,-4.9260677554563426e-06,1.656348875285485e-06
330615347.6755278,0.04778529706201955,-0.015236181074778378,-4.4165925006528495e-06,2.194358650052866e-06
330621068.651526,0.047871747077271175,-0.015232557733953727,-3.287217141219323e-06,1.1120042623224274e-06
330626778.6547251,0.04795695854743048,-0.015228133909694425,-2.0823317476575953e-06,4.45584571056451e-07
330632499.71712327,0.04804443165319729,-0.015224160740257441,1.8990288617043438e-06,-8.677085529974066e-07
330643919.8099186,0.04821766111120781,-0.015218165107723407,8.304564704735007e-06,-5.033088776600428e-06
330643930.78271955,0.04821768722215984,-0.015216274518421091,8.169296499070666e-06,-3.1515875903217333e-06
330655350.7027159,0.048388924624252545,-0.015209204609570315,9.412460747426632e-06,-4.453848731045262e-06
330655361.6755149,0.04838961678559594,-0.0152079721731685,9.93914743213642e-06,-3.2283415104597535e-06
330666781.6819122,0.048560038758599676,-0.015201869449773456,6.164568068567355e-06,-3.2935547222088385e-06
