Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
640345195.9376317,-1.1204999015546304,-0.009314697723127137,-1.0353814034580466e-05,-1.2188458269734442e-06
640350839.5856313,-1.1203837299695678,-0.0093194313367378,-1.1035292852623613e-05,1.1114696062894391e-06
640362138.9776305,-1.120151746280963,-0.00933081974736979,-8.41080816149642e-06,3.2363027249512205e-06
640367793.857629,-1.1200380189925043,-0.009337572778823456,-7.412253337557573e-06,2.5689786859565966e-06
640401691.1696274,-1.1193509993988633,-0.009368223340248063,4.627982503446759e-06,-1.6549126041938422e-07
688343622.1104017,-0.6486297319681883,-0.02221378177311584,-9.686094259553357e-06,5.567826932492692e-08
688354910.2704029,-0.6485604771857071,-0.022181390352215634,-1.0964655958067837e-05,2.0570378252218746e-06
688366197.566404,-0.6484899209978752,-0.022147398930878606,-6.153610895620609e-06,3.629548178094716e-06
688377496.9584053,-0.6484188595190944,-0.022114097216675312,1.5513344684414676e-06,2.087629174449962e-06
688405728.1584082,-0.6482407761623252,-0.02203176582248152,5.631531186822691e-06,-3.862053604430232e-06
688417016.3184094,-0.6481680652779398,-0.021998013814914102,-8.454974236293822e-07,-2.0449217541899933e-06
