Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
-496055435.8047466,-2.3600416234102393,0.0454306276929627,1.455844548026164e-06,1.9196824890960196e-06
-496039265.7855476,-2.3601767498890625,0.0454135253291734,7.415641642971593e-07,-9.658535187404005e-07
-496038545.8143467,-2.3601869461351943,0.04541355479577012,-1.0240913632664217e-06,8.382602172188336e-07
-495970235.81435114,-2.3614543866323254,0.045345737521250845,-4.2797275723316375e-07,-1.0776482815832988e-06
-495969725.7951521,-2.3614599405215824,0.045349188025256,-5.582047490904074e-08,3.008530707823698e-07
-495969005.8239512,-2.3614704700654108,0.04535187055290337,-2.4220741323688344e-06,2.6500264781181837e-08
-493628885.8434692,-2.396251932725823,0.045327564790782086,4.1227442437730133e-07,1.8965146390825804e-08
-493553585.8242837,-2.3971344694795382,0.045449058747881195,2.3969341178542436e-07,-1.8867508010805834e-07
-493553053.77308387,-2.3971403182530016,0.04544767956906155,1.3775271345828344e-06,2.685539353397548e-08
-491490665.8152022,-2.4252004659987656,0.04440020324608469,-1.2026599498504709e-06,2.0888839531024717e-07
-491488625.82480276,-2.425231455863187,0.0444025452910825,2.5117255950668493e-06,2.0029973956600666e-06
-491402375.8152278,-2.4259465669301297,0.04440706533045784,8.38437814287829e-07,-5.997295946108538e-07
-491401805.834428,-2.425959765722423,0.04440831890719453,-2.03264910325629e-06,3.3773310704615644e-06
-491318495.8440535,-2.426883228163868,0.04444599295962546,1.4413166167237534e-06,1.2953481920222054e-06
-491318045.7864526,-2.426884062560818,0.0444458405800034,2.2786475346592283e-06,1.3482111397913887e-06
-491228735.83448017,-2.4280760929898593,0.044304648590985686,1.1998440103688779e-06,-7.957897363505828e-07
-491228165.8536803,-2.428084843115224,0.044307489000520735,-4.455774427203352e-06,1.288341636776491e-07
-491227475.77687955,-2.428084858259271,0.044306323538062846,-8.862704263812304e-07,-3.3581586133049623e-06
-491224085.78648055,-2.4281003406919774,0.044320423193640976,-1.1689846788343061e-06,-5.760004350846559e-07
-488297075.83542097,-2.444950339098916,0.04187260178830935,-3.527894980592805e-07,-3.6010330597066598e-06
-488294225.8450219,-2.444973200968238,0.04187221994751297,-4.2711794385752455e-06,-2.356729580182959e-06
-488293175.82582223,-2.444975603631849,0.041872676983884506,-3.8737404661759456e-07,-1.7330206204743681e-06
-488292245.81622255,-2.444979875254654,0.041872619250203955,5.721293794280768e-07,-1.8354779964396828e-06
-488291135.83542293,-2.4449861370563872,0.0418737932853947,1.21366266814249e-07,-9.48631262931432e-07
-488290145.77782327,-2.4449915335085226,0.04187369298756897,-5.041493120749863e-07,-1.5166922308837427e-06
-488289035.7970246,-2.4449976231338835,0.04187908850248576,-1.7238374749872776e-06,3.121599568368938e-06
-488287955.79702497,-2.4449997972120396,0.041876571745983755,3.3935235155269083e-07,-3.6289613263712495e-07
-465726185.8143259,-2.1307321157972394,0.040462591170962264,2.4090014574262852e-06,-8.470624068002142e-07
-465725405.79512584,-2.1307373352820442,0.04046011894128355,2.186809208382101e-06,-8.877837599438609e-07
-465724625.7759259,-2.130743438594685,0.04045808479949543,1.382924116555273e-06,-4.311394602302121e-07
-465724085.7759259,-2.130748888727673,0.04045530050701537,-2.212113683341954e-07,-1.4590541100104049e-06
-465723005.7759258,-2.130756479524174,0.04045382215206286,3.150031382403995e-07,6.462750151980945e-07
-465722285.8047248,-2.130760583737139,0.040451128332771875,1.950186440780044e-06,3.8838274408342643e-07
-465721505.7855248,-2.1307686018898626,0.04044725676773383,4.393014356729452e-07,-8.074315592035419e-07
-465721055.8143248,-2.1307743454723096,0.04044520132477688,-1.414240158759128e-06,-1.3040219484575233e-06
-465720485.83352476,-2.1307764652198085,0.04044354836417289,1.5358385341279757e-06,-9.68325236737344e-07
-465719405.83352476,-2.130786484747727,0.04043944779344042,1.5554564494202339e-06,-1.2649429688357805e-06
-465553865.8527218,-2.1323863213589838,0.04045397624465819,1.668923443887138e-07,-4.321545644600522e-07
-465553325.8527218,-2.132393046683221,0.04045484248091978,-9.942644529914446e-08,-1.2660923866120166e-06
-465547445.81432176,-2.1324563703117776,0.04047699811153661,-1.2934369690853487e-06,-2.1794665260033153e-07
-465546785.8047228,-2.132461744906351,0.0404788127501625,-6.725411756391964e-07,-1.0265093715253193e-06
-465545795.83352274,-2.13247434648592,0.04048137186343048,-4.662684628176095e-06,-2.479510621267167e-06
-465545225.85272175,-2.1324744714550694,0.04048561265973834,-3.8147897285512045e-08,-5.876901521401079e-07
-465386945.804721,-2.1335225760975995,0.04066207914062312,3.680450912924016e-07,-6.951688071715756e-08
-465386705.785522,-2.133522302392228,0.04066224853953711,8.902299413193759e-07,2.0927182960150947e-07
-465386295.817521,-2.1335233812676164,0.04066063208490039,2.744464291382087e-07,-1.1920970199377767e-06
-465385705.79192096,-2.1335229521782737,0.040659127445054455,1.4581920630973855e-06,-2.325034237860013e-06
-465385035.846321,-2.1335235347755397,0.040660469937980004,1.8634199925315897e-06,-4.7237430500501887e-07
-465384375.83672196,-2.133525045194406,0.04065844239763044,1.4679371282966258e-06,-1.906738042074807e-06
-465382015.820722,-2.133529528985064,0.04066080563836826,2.204475492373348e-06,3.293730117197302e-06
-465379965.807921,-2.13353531843423,0.04065526806263684,2.6467253588791095e-06,1.0892754511507285e-06
-465379235.814321,-2.1335389525099444,0.040651907970644136,1.6399518005805191e-06,-8.994085630431581e-07
-465378155.814321,-2.1335462966455476,0.04065097424459246,-1.406512879498223e-06,3.649450726547765e-07
-465377225.804721,-2.133552517795234,0.04064586546889768,-3.523567212226908e-06,-2.6956275192210888e-06
-463131875.8240812,-2.1597649494662496,0.04133610749090326,1.9803261364081948e-06,1.117525907964878e-06
-463129565.83368057,-2.1597855071687393,0.04132688040900414,2.3894374412414265e-06,-3.1433284235285464e-06
-463128913.7728806,-2.159793003687351,0.041329567512381454,1.2133875912923031e-06,1.1148863194587744e-06
-459348725.85376996,-2.2143532482326385,0.04048598810722826,3.380937362074121e-06,3.6375965185159176e-07
-459347945.8345692,-2.214356707147434,0.0404836205497008,4.2665980899414535e-06,-7.313545751091999e-07
-459347105.8537694,-2.2143636070392514,0.04048191296200843,2.269167104884673e-06,-9.263488489549832e-07
-459346325.8345697,-2.214368746592225,0.04048127131062517,1.8992052530641956e-06,-3.310753216717588e-08
-459345860.8297698,-2.2143733378340444,0.040480433823760195,2.5429650962749406e-07,1.0327013409694441e-07
-459345575.7961709,-2.214375268826287,0.040479610659890454,1.682524204404956e-07,-1.0146166475738516e-07
-459344105.7865703,-2.214382588280877,0.0404753186105195,2.8489278300902754e-06,-9.495330549127989e-07
-459343385.81537056,-2.2143893634626903,0.040474256496484055,1.2779004912033542e-06,-1.7281563480936457e-07
-459342545.8345708,-2.2143953920084862,0.04047064582004939,1.584982361357845e-06,-1.5156303750374356e-06
-459341765.81537205,-2.2144016356476497,0.04046933928185072,1.48576419967128e-06,-6.011594277724464e-07
-395670064.8347261,-1.7921136032141212,0.027975122439163638,-9.245894436737956e-07,1.4915458609529586e-07
-395666644.77712715,-1.7921347276008033,0.027976874513307153,-1.569955639713072e-06,-1.7046870192730101e-06
-395579584.8539544,-1.7935292440281125,0.027844373053118765,-1.3640315077445564e-06,-6.603812524597075e-08
-393428194.7874499,-1.821061372888412,0.026918973373202138,-5.749185787440325e-07,2.414678082936217e-07
-393426904.83544934,-1.8210677562625117,0.026922367095329178,-1.7531059461894927e-06,5.740761897382596e-07
-393425584.8162497,-1.8210741974029256,0.026924812182018178,-3.414991009531576e-06,1.4286951614123078e-07
-393342544.82587767,-1.8219229999377036,0.026751370157223377,-2.2797929892792723e-06,-1.812379544573195e-06
-393341704.8450769,-1.8219374327173727,0.026753320587911456,-1.6721219653348385e-06,-1.1386485451285455e-06
-393340864.7778772,-1.8219519215742115,0.02675482633908632,-1.3186086493810478e-06,-1.0421138699791277e-06
-393340024.79707843,-1.8219655972117532,0.0267565487417512,-3.659801179889399e-07,-8.575953395831282e-07
-393256384.8451054,-1.822538959554244,0.02673820329150031,-4.2510463149625366e-08,-1.126834773188673e-06
-393255604.8259057,-1.8225503769078086,0.026735086837650354,-1.2342451327640447e-07,-8.276110143902449e-07
-393254044.78750616,-1.8225758607450544,0.02672887843981733,-2.157273782277258e-06,-3.897472927484602e-07
-393169504.8067333,-1.823486581065804,0.026791475254992415,-1.930273099137736e-07,-9.115876980596294e-07
-393168724.7875325,-1.8234868504427089,0.026789795420537593,7.32585337503977e-07,-1.0399267920298272e-06
-393167944.85473377,-1.8234905741985192,0.02678958609634219,-1.6705136107741936e-06,4.2255180165984285e-07
-393167164.835533,-1.8234901810544135,0.02678724637769288,1.7962296805507094e-07,-1.2693885224554502e-07
-393082504.84516,-1.824551736153916,0.02668272788543536,-7.657111864567412e-07,-4.921606457861105e-07
-393081724.82596123,-1.8245583519801993,0.026684020043851203,-1.848005273918929e-06,-1.7938328053801467e-06
-393080944.8067615,-1.8245626419367642,0.026686588724959517,-8.834591735951136e-07,-1.7904534816183537e-06
-390749224.80744135,-1.8374764932926035,0.0250657157959284,-1.0298373611661304e-06,-1.0592166857156804e-07
-390748444.7882415,-1.8374822829918898,0.02506452637140622,1.3682063659814503e-06,-6.023777561169064e-07
-390747904.7882406,-1.8374878718016048,0.02506418930147456,1.437896835820851e-06,-5.366217638233528e-07
-360499113.7974742,-1.6258336490187348,0.018561266566324397,2.8818540331876363e-06,-6.244476469241533e-08
-360498603.7782744,-1.6258364280876076,0.01856038983454769,4.2068627847946516e-07,-4.97271099825225e-07
-360497283.8454748,-1.62583940016712,0.018558934021577295,-1.7423472729038991e-06,-5.546644245846277e-07
-360496413.79747504,-1.6258376427437555,0.018557954843160255,5.584291973281807e-07,-4.1226435576122156e-07
-360421893.7974962,-1.6266857360821205,0.018404193120304634,-6.883955616654447e-07,-3.5492142434062623e-07
-360419013.8262971,-1.6267271801061733,0.01841326609605155,-6.108124472881116e-07,-3.465032928258449e-07
-360337203.8263223,-1.6271899077933147,0.018342572098740795,-1.4853402110492908e-06,-4.967463574923059e-07
-360336363.8455226,-1.6272003136117186,0.01833930118087592,9.913392902127782e-07,-9.816665780051914e-07
-360335523.7783228,-1.627213968934814,0.018336868439537374,4.726663167531342e-07,-7.52832562216782e-07
-360334623.83592206,-1.6272299179444705,0.018333212724252146,-1.136250327604671e-06,-1.7006887464976472e-06
-360334053.8551222,-1.6272376441689185,0.01833293465395505,3.561331849422089e-07,-3.427452158512312e-07
-360250623.85514665,-1.6279876269563498,0.018415245252409805,2.0504764497442096e-06,4.431955829206635e-07
-360249723.8263479,-1.6279907122422856,0.01841148185723939,3.2445623920906996e-07,-3.252947666856909e-07
-360248883.8455482,-1.627990518583914,0.018409929334569274,1.999905246297118e-06,1.0302619416133196e-06
-360248073.84554845,-1.6279940899972711,0.018405441918686413,6.326962220803978e-08,-5.543408053837462e-07
-360247533.84554857,-1.6279952082236653,0.01840449731703572,1.5211912041124265e-07,4.876820998943321e-07
