Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
586983680.7030681,-2.3920659952767593,0.02145340633225807,4.982224828253834e-07,2.2553461507882067e-06
586984623.3270679,-2.3920521008648,0.021449146000321984,-1.6618235219034716e-06,-1.5078811323003538e-06
586985565.0870687,-2.392032279411947,0.02145183837385258,2.090680949695667e-06,1.6676458362216429e-06
586986509.4390684,-2.3920186768197866,0.021448502623063304,-4.508381130641226e-07,-1.1971813178579538e-06
587328287.102978,-2.3856779392475196,0.021273578430443654,-2.2046026155742027e-06,1.348402949311045e-06
587329234.9109778,-2.3856580695053506,0.021273710257906506,-6.039242088640151e-07,1.99891921562681e-06
587330179.2629765,-2.3856370391325408,0.02127014111567193,2.195230840662532e-06,-1.0668762313661984e-06
675133836.1706904,-0.5207509880351552,-0.023122278206567166,-1.0727176413816153e-06,-2.697001172131258e-06
675135425.2394899,-0.5207304907384069,-0.023122251007615825,-5.241590209648095e-07,-4.015327751856479e-07
678933660.5631379,-0.5223487266080834,-0.02860699494727687,2.4377206397918627e-07,-1.8613717302565225e-06
678933818.5887378,-0.5223525567710645,-0.028607101846478057,-1.2710683724437288e-06,-1.7968058803954912e-06
678934057.8303387,-0.5223558721813518,-0.028605848364156587,-1.0805873900121554e-06,-2.84387379759915e-07
678934494.6687386,-0.5223615200060545,-0.0286047497209157,-3.250853102265694e-07,1.2850725853996714e-06
679276420.249427,-0.5275555970827078,-0.029035475655708704,-9.084619320143261e-07,-1.4805575300931573e-06
679276578.275027,-0.5275565807301037,-0.029034068525340326,7.819413727627733e-07,9.241549522517878e-08
679276815.4430269,-0.5275625692232061,-0.029033883482785055,-1.1923998803897717e-06,5.256191264076115e-07
679277408.1470267,-0.527569391854048,-0.029033902130839565,2.02106581248529e-06,1.123344796846032e-06
679879501.3212337,-0.5385295189916839,-0.02973165726395044,3.631255601765915e-07,-2.647278024570099e-07
679879821.6924337,-0.5385369981758311,-0.0297314438278721,-5.147529905658033e-07,2.4248429228435064e-07
679880297.4108336,-0.5385439847939302,-0.029731932701842687,2.304172073808175e-06,1.8680964522163612e-07
