Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
204744526.54097655,-2.4511087973584833,0.01708852864206844,-2.7786275724750453e-07,-6.039525267745316e-07
204744816.67217746,-2.4511098662347734,0.01708771320579863,-4.372177953015921e-07,-6.31736069321015e-07
204834219.50414872,-2.451323241266754,0.016856333094975116,8.078443447523398e-07,4.6351303659500354e-07
204835014.5569475,-2.4513259150571995,0.016854523659190764,1.367422193254697e-07,7.516267005978905e-07
