Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
543286021.889612,-2.7979234955002616,0.034974038536951454,-2.7600615748468726e-07,-2.0341336549878353e-07
543287126.945611,-2.797945195037405,0.034973598831139666,7.280918281615811e-07,-2.556883292176293e-07
543287255.681612,-2.797948608058453,0.03497430597116508,-4.070501757880152e-08,4.959081298452905e-07
543288622.5296111,-2.797975549868597,0.03497330708776782,1.0808905908099575e-06,-4.065897838551047e-08
543289003.5536112,-2.797985058409153,0.03497363188742471,-6.090311308604157e-07,4.0963786647474354e-07
543290048.9936122,-2.7980054167438846,0.034973736719268456,4.732949170360712e-07,8.505384506141134e-07
543290825.7296113,-2.7980221794190046,0.034972685247250605,-3.7214545933750287e-07,4.0417198803044396e-08
543291367.4576113,-2.798031505336898,0.03497256084177539,1.3961282432362054e-06,7.987617604149344e-08
544749019.2656558,-2.8289272983263296,0.03381436206718725,5.240184717258956e-07,-1.0065429739622433e-06
544750767.1376567,-2.828966273328119,0.03381198356619061,5.420136037770362e-07,-5.452202444244936e-07
544752507.2336557,-2.829005549822306,0.033808432754249995,5.3604298777543136e-08,-1.2928768687303638e-06
544754243.8736566,-2.829044039028459,0.03380677753814284,2.2829597634554943e-07,-1.8032146546081984e-07
553374110.0796857,-2.8700577885411316,0.014906615548959001,3.9381101357705006e-07,2.8827369846773365e-07
553374853.1196865,-2.8700446687034264,0.014905257212338898,4.077562465454321e-08,-2.144096362989567e-07
553375597.8876853,-2.8700310671158458,0.014904624996380504,1.2073369770604359e-07,3.1940552910891817e-09
553376288.223686,-2.8700183205133616,0.014904161559100819,3.1776398401461847e-07,3.203017318303275e-07
554408713.7913662,-2.848418482334665,0.014113814899194378,6.568956711916485e-08,5.185205418263561e-07
554409093.9513651,-2.8484091623959737,0.01411400283957767,6.628620599080648e-07,9.21268471313838e-07
554409516.447366,-2.848400139642274,0.014113018069499836,-1.3650469199433246e-08,1.728693984712898e-07
554409686.6553649,-2.8483969092614285,0.014112782119644725,-6.922896891303765e-07,3.143571780314658e-08
554410236.1593647,-2.8483835049551263,0.014112563120038385,8.585571098507216e-08,1.1476338068229508e-07
554410447.8393645,-2.8483784550048137,0.014113605827109486,2.693988574442585e-07,1.2727776380269673e-06
554411044.8633645,-2.8483643082942116,0.01411159524940428,6.83031327053385e-07,-4.1608944370552514e-07
554411808.6393652,-2.848346819636838,0.014110969262707817,5.856570277629203e-07,-6.381408689370288e-07
555098525.3431638,-2.8313739331630683,0.013920351878492743,1.572917833314591e-06,-1.110229694822537e-06
555098736.1591628,-2.831369737762215,0.013921556422927122,3.330139843882307e-07,1.2859909735360442e-07
555099122.3671626,-2.8313595699980594,0.013921551540511463,5.400884983686183e-07,1.849291114859597e-07
555099712.4791626,-2.831344652579401,0.013921406461136515,2.292768290779179e-07,1.29346905547445e-07
568003876.4799261,-2.3330994977976407,0.02101053038284918,7.495060518891705e-07,-1.663460835639452e-07
568004575.4559273,-2.3330767420460723,0.021010217528188546,-1.5571326925645224e-06,4.188439404195776e-07
568005278.7519265,-2.3330492653193877,0.02100877963005387,7.183297445756409e-07,-1.1390460053634088e-07
568005988.9599267,-2.333024080031702,0.02100767161756957,4.7052865514984887e-07,-3.0662964943528603e-07
