Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
509924937.52936774,2.9683829207460115,0.017516971494919233,1.494416129954601e-06,8.819325447405324e-07
509925342.7453679,2.968371209595771,0.01751670915577705,1.5857036883559772e-06,8.630052872049543e-07
509925746.2333679,2.9683594984491,0.017516446826625266,1.6243787892555872e-06,8.423524017545092e-07
509926150.585368,2.9683475966318356,0.017516630263925893,1.4950835973692733e-06,1.2672039105612876e-06
509929800.98536867,2.9682408638317823,0.017513699970031833,9.033754637677305e-07,4.6786388852720906e-07
509929927.99336874,2.9682374357957397,0.017514343256676668,1.1630230600800928e-06,1.1833341984068824e-06
509930065.36936873,2.9682328657557133,0.017513970914784998,5.812510295299944e-07,8.888938426258874e-07
509930194.1053688,2.968229437720729,0.017514614203388887,8.902195536286683e-07,1.605017357284022e-06
509930332.3453678,2.96822505835246,0.017513796106269103,5.232726225656847e-07,8.649494981083361e-07
509930460.2173688,2.9682224873269063,0.01751427857408739,1.6633005919253208e-06,1.4194235473732886e-06
509930597.5933678,2.968218107959133,0.01751346047921347,1.2703357952226213e-06,6.785012093696308e-07
509930727.19336885,2.96821401358827,0.01751381883662605,9.362698270010128e-07,1.1094843815791233e-06
