Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
303733701.1588923,-0.7031624932113306,-0.02778601547741765,-2.2593229642708934e-07,-1.891556374193637e-06
303734836.45489305,-0.7031943832234315,-0.02778458527976532,1.35567793768665e-07,2.366373002306299e-07
303735970.88689274,-0.7032270402091959,-0.027785454978848115,-2.8369590787669097e-07,4.447157796183543e-08
304072619.8468137,-0.7125382695690723,-0.028014694032528587,-7.136017611264478e-07,-2.350597028584478e-07
304073781.0628124,-0.7125702354149942,-0.028015868189938273,-3.323163036972332e-07,-7.111469613046983e-07
304074943.14281315,-0.7126027107438946,-0.028016363472400285,-4.0615715557468235e-07,-5.320601682116954e-07
304503786.9507197,-0.7241587464053484,-0.02825268458658779,7.462492467302795e-07,-2.0088946104876437e-07
304504968.9027185,-0.7241903739380922,-0.028253042745482498,8.611732100760605e-07,-2.4020706240052148e-08
304506140.48671824,-0.7242245906129213,-0.028254594109050245,-1.863891633813175e-06,-1.0696469062258795e-06
304589467.2387009,-0.7264124506018836,-0.02829547229757579,-1.313741813668834e-06,-2.969023737201676e-06
304590625.8627017,-0.7264416341581328,-0.028295117166467956,3.0812389051337874e-07,-2.111729433675741e-06
304591785.3507005,-0.7264713287255927,-0.028294085224681083,1.470103916156873e-06,-6.013338597690709e-07
304676258.63068324,-0.7286719640255754,-0.028332057696768977,-2.6417600640371575e-06,-1.4705816307261643e-06
304676792.5826841,-0.728685169438775,-0.028334380636942495,-1.793397069738134e-06,-3.5800667419517984e-06
304677461.318684,-0.7287002096502398,-0.028335595295881873,7.759892025616111e-07,-4.534589993006322e-06
