Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
344959731.59120893,-0.09225951252842204,-0.01921482798489649,1.8097495620150728e-07,1.0462612107763058e-06
344966095.8152108,-0.09218895495996893,-0.01919619461333528,1.388741223268264e-07,7.625457740141617e-07
345048342.56723547,-0.09121118960772505,-0.018973253604160533,3.293144651278501e-07,6.192577485693296e-07
345052518.27923775,-0.09116326096912701,-0.01896121721250528,-3.5744461282516404e-07,5.022068754606535e-07
443470657.328474,1.809791209162634,-0.003473922536251595,2.2429184554084713e-07,-8.074371563634303e-08
443474320.68847615,1.809678212218201,-0.0034781898738144618,-2.653029156363118e-07,2.0015127785320483e-07
443477941.71247727,1.8095672693630689,-0.0034827288882634893,-1.3712965740708682e-07,3.681130114258947e-07
