Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
415494692.4333897,1.1771126602272333,-0.019269084517610335,-1.1102324573020184e-06,-1.0842543637368252e-06
415496876.62539005,1.1771509418423318,-0.019263117682987847,2.052310878353225e-06,9.300172898289716e-07
441694798.63989323,1.8868385595770811,0.012320467945184863,-3.0442920895268344e-07,3.967275136781967e-06
441696173.26389277,1.886805238195355,0.012316933641073806,1.6050784346077762e-06,1.0886022368244291e-06
441697547.0238942,1.886768740958285,0.012316883668522575,3.0371191317435375e-07,1.7254883801810783e-06
443670978.3205378,1.83708790441199,0.011183806075590495,3.11383256734743e-07,-7.061330688524353e-07
443672438.48053724,1.8370535940744623,0.011183777300432853,1.3249559467354288e-06,3.6768399902693816e-07
443673898.6405387,1.837017679588725,0.011186005115713825,7.42475929182973e-07,3.737390983414232e-06
449623541.74564,1.8034082895311092,0.005760171206719908,-2.333217397287868e-06,3.326373879239744e-06
449625689.64963895,1.8034391594893457,0.005754006563523697,-2.201551730474094e-06,-7.424585586977145e-07
449627836.68964005,1.8034721602336756,0.005753415496836638,-2.9522362332556895e-08,8.149526957981421e-07
