Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
-349600216.41684,1.0442338797477853,-0.017534870402389973,-3.4549586098719942e-06,1.0685233286129858e-06
-349599678.216822,1.0442073798990898,-0.01753408263973281,-7.902128831283051e-07,1.87336237595509e-07
-349599504.816838,1.0441992677295047,-0.017533535389278442,-1.9408878104698601e-07,1.7201563689075994e-07
-349599322.416821,1.0441903758400908,-0.017533160744031016,-3.0189682664882866e-07,-5.674459415544453e-08
-349598445.816828,1.0441532289846727,-0.017529250759120537,-8.362678129980594e-07,8.171127929314237e-07
-349598215.416831,1.0441464612176712,-0.017528852892178214,4.30580497035038e-07,3.8860423544687106e-07
-349597963.41683,1.044137830370596,-0.017527709431401157,-1.8601548656960176e-07,6.193860341112412e-07
-349597785.216831,1.044132771061425,-0.01752801486931875,-6.853242462412368e-08,-3.3554080945685794e-07
-349597553.61684,1.0441287807317259,-0.017526352534548567,2.0606881772078367e-06,4.794531234530996e-07
-349597393.416823,1.0441229426583167,-0.017525201418999128,5.3303553571026896e-08,1.0433794587517975e-06
-349597164.816856,1.0441176200091102,-0.01752611004409475,-3.710016647229253e-07,-7.030332836825692e-07
-349597001.01686,1.0441136677896314,-0.017526090588584665,-1.222083713114941e-06,-1.2827488519058516e-06
-349596817.41685,1.0441099352749497,-0.01752398906773236,-1.8812233373299847e-06,1.4938586099036422e-07
-349596627.216835,1.0441073510991266,-0.017523516950664814,-1.7263383771393137e-06,-6.835319346643054e-08
-349596452.616857,1.0441053779586766,-0.0175235458072669,-1.5791102387918698e-06,-7.262415369149733e-07
-349596257.616828,1.0441041349396194,-0.017522254268769997,-8.938091424770533e-07,-1.3125540157879478e-07
-349596068.616848,1.044102144597488,-0.017521710101604,-1.4509839583176642e-06,-2.550242678422965e-07
-349595861.616844,1.0441017654675027,-0.01752087204122741,-7.431479445152434e-07,-1.3902194926501688e-07
-349595667.216852,1.0441017160798802,-0.017520091191150413,-2.2106492369999842e-07,-2.595425832238596e-08
-349595497.416848,1.0440993077396574,-0.017519752919049073,-2.477773505926706e-06,-2.618077400567964e-07
-349595306.01684,1.0441017215667514,-0.017519204005399046,-2.713688791455837e-07,-3.4878515050434933e-07
-349595128.416838,1.0441018100003516,-0.017518516095483615,-7.239876518294608e-07,-2.393057485609862e-07
-349594961.616857,1.0441019853900682,-0.017518089133499476,-1.352954162481268e-06,-3.44627323428659e-07
-349594777.416851,1.0441021944120732,-0.017517165530733802,-2.3545375391620382e-06,4.371795803842504e-09
-349594553.616858,1.0441054089997805,-0.017516866567910974,-1.0481155190422697e-06,-3.748722455926279e-07
-349594335.216835,1.0441074695712633,-0.01751593730906497,-1.2903490884674795e-06,-8.496021263598719e-08
-349594223.616837,1.044108921754579,-0.01751585191716963,-1.175208045989251e-06,-3.1722766012654e-07
-349594119.21684,1.0441100159201642,-0.01751535179303103,-1.4261513503477374e-06,-1.085196540857869e-07
-349594008.216839,1.0441112315435228,-0.017515062359191085,-1.7375224088400643e-06,-1.22663976968862e-07
-349593911.616839,1.044113626014445,-0.017515255837172967,-7.505975547772437e-07,-5.749568177289277e-07
-349588495.416847,1.04423179746735,-0.017510713736244472,2.6121075458185317e-06,-5.791282513614715e-07
-349588416.816831,1.0442323879272781,-0.017510966322906035,2.2327259598942106e-06,-7.49078958622168e-07
-349588343.016829,1.0442336857651071,-0.017510406297119988,2.6676467930197845e-06,-1.0809828289437551e-07
-349588236.816841,1.044233460987129,-0.017509385147527964,1.2841144994002462e-06,1.035180928435353e-06
-349588168.41685,1.044234586449888,-0.017510943009025268,1.7162577858886863e-06,-4.4055452956548447e-07
-349588098.216829,1.0442376658048425,-0.017511303887189984,4.128123031854614e-06,-7.143652619064078e-07
-349588026.216857,1.0442345103355737,-0.017510445464484162,3.3522670017660516e-07,2.362421404576709e-07
-349587864.216851,1.0442342037420258,-0.017509010197920647,-1.2267375928409763e-06,1.8893821039610292e-06
-349587789.216855,1.0442343205628788,-0.01751072838895354,-1.6053147968708714e-06,2.768527529173337e-07
-349587717.81684,1.0442371720621055,-0.017509953372144834,8.261222110839128e-07,1.155213194162924e-06
-349587642.816845,1.0442388977998296,-0.017511133571042687,2.1655846191848127e-06,8.641023234098877e-08
-349587573.21686,1.0442357668146651,-0.017511360502511186,-1.272774081684247e-06,-3.4587348717723954e-08
-349587480.216841,1.0442359057650195,-0.017510995643820138,-1.4666318979283943e-06,4.7558741306241714e-07
-349587394.416824,1.0442385023835326,-0.0175120788717443,9.031593282138317e-07,-4.6983770215711096e-07
-349582318.416837,1.0440955152949882,-0.01752139400557355,2.3247848472962573e-06,1.1219576679516452e-06
-349582137.216854,1.0440818798508034,-0.017522093044774523,-5.148040744806792e-07,7.686682113698662e-07
-349582026.816849,1.044079624936253,-0.017523087053760534,3.965996666188687e-06,-2.0912001619938225e-08
-349581785.61683,1.044061055621243,-0.017523517920337194,5.135211984530486e-07,-2.2634255979897544e-08
-349581557.016823,1.0440466709942362,-0.017523862602186354,9.40724389053571e-07,1.5819417945733827e-08
