Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
-555253147.8438413,-2.860494618176708,0.04659239251957353,2.3634749268808264e-07,2.8204243923690697e-07
-555252337.8438416,-2.86050512098849,0.0465891879537234,-1.7724064185209443e-06,-2.055523754054822e-07
-555251407.8342408,-2.860513521194051,0.0465870611556287,-3.6185344276518094e-07,8.044213237606845e-07
-555249817.8150413,-2.860529511048506,0.04658180278343706,5.601720327597093e-07,9.487420269543856e-07
-555249097.8438424,-2.8605372461871537,0.046577797617710325,5.381185244068831e-07,-5.946963595807042e-07
-555247507.8246429,-2.8605542646388664,0.04657253141885305,6.696299434949537e-07,-3.93499714965162e-07
-555246547.8342432,-2.860565427571915,0.04656964505491895,-6.490912340950672e-08,3.993704572602397e-08
-555157867.824666,-2.8616059508178306,0.04628303201095277,1.2707521834798285e-07,-8.21545329848794e-07
-555157327.8246671,-2.8616114275249367,0.04628323749197417,7.25464081696714e-07,6.263430580924489e-07
-555156727.7766674,-2.861618313264517,0.04627902167627799,5.67105476356744e-07,-2.2242504290267973e-06
-496055435.8047466,-2.3602574911256067,0.04544631128691694,6.742414497828975e-07,1.1364327516111272e-06
-496054865.82394564,-2.3602616889141586,0.04544635477977247,1.1557039854004358e-06,-2.2859428491089906e-07
-496053965.7951467,-2.3602687607639123,0.045447162164446456,1.457118811831748e-06,-1.6304856354926178e-06
-496039265.7855476,-2.360387957054248,0.045482036445321186,-4.2545742928723485e-08,-2.365492517836243e-07
-496038545.8143467,-2.3603943911578606,0.04548417462922627,-8.453717570411357e-07,3.9225432524325754e-07
-495970235.81435114,-2.3609694742035097,0.04553401389413436,-1.376759783511261e-06,3.762618894231906e-08
-495969725.7951521,-2.36097341448382,0.04553452946867612,1.7018834252979786e-07,1.009822559051854e-06
-495969005.8239512,-2.3609822788265222,0.04553307172547833,-9.051829237272102e-07,2.143683233771232e-07
-493636325.83386767,-2.3957638673231636,0.04557559641832982,-4.821063299687012e-07,2.2053740684341294e-07
