Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
579052179.713371,-2.330675327573041,0.01933552013817514,-6.432943839840277e-07,3.7917866586162363e-07
579053095.5533719,-2.330701544579628,0.019332795029736737,-1.112154670135368e-06,-1.0678757965572327e-06
579053972.5133706,-2.3307260238393646,0.019331597040276153,-9.495862225428198e-07,-1.0551524309253268e-06
579054933.2813705,-2.330753326212283,0.019330066518913867,-1.2725056484086394e-06,-1.2743016250225947e-06
579742393.0252326,-2.349500483428474,0.018402482306181987,-4.2082577467184024e-07,9.033392465926382e-07
579743320.0972333,-2.34952671591601,0.018399604859375352,-1.2711061758707842e-06,-5.990456932274124e-07
579744249.7612331,-2.3495539322625643,0.018399975207421086,-3.0532970507479718e-06,1.1354408477812217e-06
579745178.561233,-2.3495797749011613,0.01839822851989055,-3.506745882120299e-06,7.365784460838798e-07
