Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
-805079932.7357999,-0.19513437413739193,-0.025738872535466077,0.00023970143061410876,-0.000177884116087261
-802831739.936524,-0.19662941477317505,-0.023363697099131005,1.2567321899248363e-06,1.8424300690586537e-06
-802747155.200549,-0.197576793122585,-0.02324184344031823,-1.2074789015881215e-07,1.793218787696227e-07
-801121244.5770162,-0.22719703429102414,-0.020607694374626284,-3.3542724600932328e-06,2.3819401238078797e-06
-800951354.5290592,-0.23140284990995894,-0.02032203302377438,1.9773407614054328e-07,1.0208853399931717e-06
-764816603.8016485,0.35222915249465225,-0.03441592732419607,-2.227478326677357e-06,3.832202931097761e-06
-764573179.5776441,0.34701104749907885,-0.03469548582584895,4.508383467882737e-06,1.3758895183943465e-06
-754824552.5272588,0.34725301454531243,-0.012745451386847987,4.336420872719238e-06,-3.708055945043573e-06
-736908943.1532551,1.0672182036139215,-0.015747319165356294,-1.8256547389405853e-06,1.6679775882988412e-06
-733891932.9136299,1.0891236797598758,-0.010944762991604929,2.8155771789606376e-06,-3.0190629270680086e-06
-731224602.4814847,1.0440666037075208,-0.00923663155358153,1.7977154054271693e-07,-7.17867924292237e-07
-726912282.8356305,0.917270704215236,-0.012888997956430037,7.14464299182982e-05,8.52349512228158e-06
-726827532.816403,0.9153147835519185,-0.013022202391221161,2.954151659073645e-06,3.6216040187209836e-06
-700964172.2016002,1.673671808274346,-0.011183117980313627,-1.9379038616040845e-06,-6.681181137389511e-06
-698553461.865281,1.660122656678955,-0.013102476176237315,-4.665317976382255e-07,4.639341775154043e-06
-698378921.7692432,1.657785884126546,-0.013022191995743447,-2.9865315087640454e-07,-2.396507997435779e-06
-696312714.1527123,1.620446910150417,-0.009520574583115048,-1.8029076018777346e-06,-1.7386504780215334e-06
-696233557.0646884,1.6187589470236121,-0.009311102408640788,-1.0771226748307328e-06,-1.6794471018721085e-06
-662540140.1519935,2.234805153274078,0.016847748913887527,2.1512443608706633e-06,3.95023408196124e-06
-662365510.1999354,2.2305854362455264,0.01663864151649521,2.6081515445142145e-06,2.459534639752403e-06
-662362749.7199345,2.230515593201571,0.01663427769048061,2.2490489541837633e-06,1.504339303754626e-06
-627033234.0308124,2.7222012997635177,0.028649645660645526,1.5651247275982882e-06,2.006056834188974e-06
-622197968.6223855,2.6424495106925616,0.03084686210097608,-6.031562986841266e-07,4.0183695858633794e-07
-595739408.910864,-2.9520302321391734,0.027861615810205412,-7.439947151688386e-07,4.2266348792043e-06
-352277606.2814589,1.1029723166318206,-0.025981954176061525,2.300518611830782e-06,5.277750319034047e-07
-352104506.4734322,1.099385726531083,-0.025812256670440337,2.1888293821881177e-07,3.829296163559287e-06
-352003653.48141414,1.0972614248688475,-0.02569783756969527,3.934296828767003e-06,6.47863925583303e-07
-347351223.43215245,1.0077666859459185,-0.011622134128002,6.859392243985241e-06,5.576056815007752e-06
-344599386.0232642,1.0000670422376725,-0.004968737929189162,2.1404608734343356e-06,4.719359363756018e-06
-344498494.15123427,1.0007362101179524,-0.004819118608074563,-2.9518031154918134e-06,3.89819807193343e-06
-342437734.0547119,1.0293310493127665,-0.003095823855062061,3.7395673671003493e-06,3.5915136266796537e-06
-342172238.95065975,1.0349113876016958,-0.0030434501400024255,3.461742746901919e-06,2.9269519162583753e-06
-219115523.08746693,-2.8970021076275936,0.02491331371968955,4.523779034926179e-06,2.089267482158208e-06
-217133042.2548991,-2.905197457242674,0.031065365627409216,3.9561605440496805e-06,1.7136341657585097e-06
-217050455.0868787,-2.906038146872124,0.03129639282005174,3.9933546664983055e-06,2.020690339873954e-06
-213425905.1023515,-2.970948351736544,0.03686507284971248,2.9509844856612233e-06,9.458666648393121e-07
-211790480.97438836,-3.0052332125843906,0.0359312799694782,3.1571125127527466e-06,1.5448642485260677e-06
-211703720.6863959,-3.006887128686369,0.035824730332919684,2.2444361298390447e-06,1.529945035015634e-06
-208687278.094898,-3.0428976545071054,0.029587526196970505,6.035139958893154e-06,3.176337009316854e-07
