Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
542471893.6975304,-2.747561090611232,0.02304289966874191,7.529607870537802e-07,-2.1643798136031234e-07
542472625.5055295,-2.7475736037352876,0.023043129064110136,3.976796167926011e-07,4.4022212179056774e-07
542473350.4015306,-2.747585577827838,0.0230420075120391,4.700558822179346e-07,-2.611031854164725e-07
542474076.1615298,-2.7475972415128025,0.023042053658921504,8.695164059879801e-07,2.023385849668491e-07
542559163.7455411,-2.748984374253633,0.02301015673003552,7.044982077708539e-07,-3.680139158586393e-07
542559871.3615402,-2.7489967083482316,0.02300993295450471,4.7010526182944545e-07,-1.7341088686881334e-07
542560572.9295403,-2.7490090424485416,0.023009709154208205,1.3385539476828967e-07,1.416463359105169e-08
542561274.4975404,-2.7490200370373246,0.02301001986171572,1.1376560324904972e-06,7.3245142231948e-07
548758501.1210904,-2.872783781411012,0.017880207103529385,8.258258668014662e-07,1.8783387961095188e-06
548760006.2090901,-2.872799128583846,0.017877482598247608,1.3797446771768307e-06,1.1149623874058545e-06
548761477.6010888,-2.872815704434876,0.01787582148935408,3.4158960060537424e-07,1.364814758441496e-06
548762943.8090893,-2.8728301963241574,0.017872928379099474,1.3164208558791302e-06,3.6605970920103315e-07
