Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
373232901.2544922,0.5568581690520608,-0.0034817838598918747,-8.526703787481438e-09,-2.7781226345289893e-06
373233500.87049234,0.55684180528497,-0.0034809315126528655,9.754365948300148e-08,-2.6833997629842864e-06
373234102.2144924,0.556825608847867,-0.0034796240868776103,4.145116891951517e-07,-2.1308168848062532e-06
373234701.83049244,0.5568099128016266,-0.0034790171947697885,1.1798423129594227e-06,-2.2714464864054436e-06
379436392.7441571,0.4931382788369538,0.0014535201829440159,-2.800588421170147e-07,1.7335561767529463e-07
379437037.28815734,0.49314682704371504,0.0014538875804989224,9.676522799706433e-08,1.5954985589129722e-07
379437681.8321585,0.49315537524511865,0.0014542549927526556,4.662237716446249e-07,1.506645129862802e-07
379438325.51215774,0.4931612553911237,0.0014556416281407728,-1.8294704388632788e-06,1.166618353424598e-06
