Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
676101467.8728288,-0.5097580873982427,-0.015083854796080431,-1.2604995514031714e-07,9.721082526725766e-07
676102689.5688275,-0.5097439485623991,-0.015088703957814052,-4.323070338374535e-07,4.383605713767502e-07
676103911.2648271,-0.5097292934001888,-0.01509219343615701,-1.761802145283653e-07,1.2412542320303088e-06
681628252.0951037,-0.5342639154946874,-0.02780515601975226,-2.413365819409208e-07,1.0192347848422822e-06
681629473.7911035,-0.5342897014166416,-0.027805314755441873,3.405325513794466e-07,3.4929953232620825e-07
681630695.4871031,-0.5343168135186447,-0.027804975731861782,-4.0855320160293473e-07,1.6310930286284053e-07
682401953.7269002,-0.5516163763150185,-0.027391111230209705,-5.271933490869074e-07,5.82236743876946e-07
682403175.4229,-0.5516461091941897,-0.027389890958898763,-6.354458934598739e-07,4.746500108544771e-07
682404397.1188996,-0.5516756602195754,-0.02738615233797965,-5.621485040796514e-07,2.8682506894479876e-06
684727198.9104525,-0.6079927068186136,-0.023587531847108777,3.708890838893808e-07,5.344476301967493e-07
684728420.6064523,-0.6080208646529776,-0.023584662186056145,3.944523612187112e-07,4.736839985843011e-07
684729642.3024523,-0.6080498492399076,-0.023582011737534055,-4.1626013924656036e-07,1.7568857412636474e-07
686450848.67032,-0.6396849263442821,-0.019533935700771717,-1.592429758057179e-07,3.772667194791579e-07
686452070.3663211,-0.6397016587294875,-0.019530654079099364,2.2977820812730698e-07,4.817357863833027e-07
686453292.0623211,-0.6397185511663329,-0.019527830174343615,4.429028986896455e-07,1.1252067961056711e-07
714295779.154035,0.1417335354564791,-0.017250063376482213,3.745947564082197e-07,-2.8446706184723225e-07
714297000.9364357,0.14170939026860221,-0.017249206197608804,3.2575896985465036e-07,4.755117953038346e-07
714298222.8052343,0.14168533969348465,-0.017249972078764567,3.6784824658520066e-07,-3.7652161623269453e-07
715582088.1841773,0.11118213285862831,-0.017818750357598202,-4.159722147567546e-07,4.2845054323142895e-07
715583310.0529761,0.11114785706681295,-0.017819301867390294,7.892816997201457e-09,4.596700299702716e-07
715584531.8353769,0.11111272171633592,-0.017820011123592713,-4.1285645392685755e-07,3.320366110427797e-07
715762405.5889462,0.10608185585989414,-0.01795768879280422,-3.012318294387528e-07,1.2342158796710412e-07
715763627.457746,0.10604671860015,-0.01795838983275222,3.2571670560699317e-07,1.4283677329807176e-07
715764849.2401458,0.10601072170742933,-0.017959248417827017,6.913632322191887e-08,1.9594674344897145e-08
716800515.0672088,0.07422526757787921,-0.019072036413257262,-3.026308736803207e-07,-3.332276263673384e-07
716801889.6048096,0.07418057090505824,-0.019072792974226555,-2.1753738110863452e-07,4.7200453893656014e-07
716803264.2288095,0.07413701709652558,-0.019074571457191956,9.558776404433589e-07,2.834032762702443e-07
716954589.4223945,0.06926852373177071,-0.019285992072718968,-5.424235091089358e-07,5.543151749068387e-08
716955964.0463953,0.0692234410234508,-0.019287631836350388,-4.6553573453123054e-07,2.6319043184425128e-08
716957338.5839943,0.06917835830450837,-0.019289271539700982,-3.461271007032529e-07,-1.9576982847324675e-08
717906003.8447416,0.0385238587696354,-0.020818067346784486,-2.5606751434537056e-08,8.633744134067811e-07
717907531.1375424,0.03847427829778249,-0.020820898830157735,-2.488327352223596e-07,4.0777471728772885e-07
717909058.4303414,0.03842489057267224,-0.02082328540329125,-2.614970751879664e-07,3.8763836918837e-07
