Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
613350384.9479095,-1.7411629305797443,0.0020637597484395353,-4.701913791649304e-08,5.937359611784057e-07
613350824.2055082,-1.7411736508921345,0.002063458528455942,-1.2080223132926449e-07,-1.2969018933165627e-07
613351064.5703092,-1.7411784320313477,0.0020645657268704913,9.233358106985889e-07,7.448074856512658e-07
613353803.3639073,-1.7412457093730265,0.002066429058054363,-2.4783459728894286e-08,-1.262224444535144e-07
644108305.6009468,-1.147463784112275,-0.006461738407239928,1.2828804203390831e-06,-1.274490837391458e-06
644108486.3497458,-1.1474683574428741,-0.006460429314862055,-1.1706538032285607e-06,3.7508382462643486e-07
644110929.0505451,-1.1474955215689502,-0.006466413671310402,4.1525201366354736e-07,-1.0697100472096405e-06
644111485.9849449,-1.147503097791069,-0.0064665384070369996,-5.819905743997822e-07,-1.757043139498718e-07
644114458.9225441,-1.147539083703823,-0.006471933081835258,-1.3320102727476524e-06,-2.3472209310752834e-07
644114618.2441441,-1.1475399196294962,-0.00647276880265789,-2.7508629774075644e-07,-7.893287826566536e-07
644115018.362545,-1.1475439978673019,-0.006472533194630639,4.019397490395704e-07,1.5013347838023494e-07
644115458.9161448,-1.147550413453125,-0.006473850230639174,-7.754188642294935e-07,-3.954249219138839e-07
644455060.4232495,-1.151739094713177,-0.007095883951880503,5.147472974531553e-07,7.981272111398305e-07
644455307.7864496,-1.1517426747782007,-0.007096727632706396,4.0775608312060285e-07,4.154914953367547e-07
644455745.3160484,-1.1517471735552596,-0.007098885817595607,2.056136954475818e-06,-9.301774819888559e-07
644456580.9768481,-1.1517620746427355,-0.007101665517456982,-1.090573920725646e-06,-2.1685651144052326e-06
645151071.8662423,-1.1625806812468105,-0.008389523897269708,-5.489348458009857e-07,-2.051702918063475e-07
645151402.8646412,-1.1625851661771052,-0.00839170135830142,1.0212821048849463e-06,-1.8028873695636466e-06
645152001.703041,-1.1625973008921573,-0.00839058990305191,-1.578525621326321e-07,3.5229947487579183e-07
645155046.0934402,-1.1626506444926918,-0.008398106767040904,2.181957982294591e-06,-1.955442018765005e-06
646182424.2595191,-1.1834381130457639,-0.010305793014752995,-3.049818366740453e-07,2.894458017606294e-07
646182583.3219199,-1.183441592662261,-0.010306203438930161,-9.153660651683992e-08,1.6178518094135674e-07
646182861.8755189,-1.1834479661171318,-0.010307611957315931,2.9929914102666544e-09,-7.527983991052062e-07
646183299.4915197,-1.183457740492329,-0.010308952551026686,3.9142098939848324e-07,-1.3205951767472635e-06
646523908.681809,-1.19133309234038,-0.010931125376658577,-3.6401994840673524e-07,1.928691582570724e-07
646524187.1490089,-1.1913394568829558,-0.010932554141373922,5.0352117142438146e-08,-7.287899047286189e-07
646524706.3266087,-1.1913518770929872,-0.010933497213655802,2.729545107715836e-07,-7.307946549295341e-07
646525584.0642084,-1.1913744930143533,-0.010934269086908956,-9.576546684542109e-07,7.536018366977038e-08
646868392.3072969,-1.1996533652097865,-0.011552420244666756,2.1202285438448598e-07,8.421602391943395e-07
646868711.3824967,-1.1996597960526252,-0.011554349277446708,1.8363702276591454e-06,-5.140909741362804e-07
646869723.7312963,-1.1996869063445468,-0.011557919862524803,2.9590282757396835e-07,-2.281761050050915e-06
646870201.2640963,-1.1996977588432451,-0.01155767804330619,1.510792996484156e-06,-1.1970737674275866e-06
647565580.5182652,-1.2172084307233422,-0.01277246040638886,-4.6427985367358815e-07,1.2120622987915608e-07
647565858.8990651,-1.2172174211837203,-0.01277355520311199,-2.1426762395471144e-06,-5.426000763402578e-07
647566415.833465,-1.2172298027072666,-0.012774628620254958,1.0159743513149522e-07,-7.580006579528675e-07
647910405.0781511,-1.2260449664127413,-0.01335076389807977,2.748579637223969e-07,-2.157237827312558e-07
647913479.3629501,-1.226126405352771,-0.013355918693530614,-3.0800239647632566e-07,-8.663722413076308e-07
647913760.07655,-1.2261339166598513,-0.013356282468518468,-4.460218867574639e-07,-8.266058830440348e-07
647916238.8061503,-1.2261994568068773,-0.013359371006591904,-9.72253824560454e-07,-4.006736734635946e-07
648598123.4171327,-1.2434702170773428,-0.014441983354987638,3.4743413457327676e-07,-4.835346854546729e-07
648598401.7115327,-1.2434768496351964,-0.014441053320057599,8.238728694820452e-07,8.339417070530458e-07
648598878.8123314,-1.2434879330734414,-0.014442926113670151,1.9259523473813545e-06,-3.781405596425813e-07
649283404.3257217,-1.2598704882658214,-0.015436333898826716,-3.6265070124663623e-07,6.10060298823073e-08
649283563.3881216,-1.259874530191822,-0.015436283452980995,-6.586092329285975e-07,3.2371225065774833e-07
649284164.2137204,-1.2598881743701345,-0.015437396816665904,-1.5269346786972449e-07,7.227115340208146e-09
649284882.1113203,-1.2599038715633746,-0.015438725335501745,1.0574741367008755e-06,-3.792136254107681e-07
651013012.1428455,-1.2922185591331725,-0.017476892192604707,-1.104119313755092e-06,-1.6640420148240909e-06
651013290.7828455,-1.2922204883586865,-0.017476172200484735,9.606186830435348e-07,-7.181030132023813e-07
651013768.9204444,-1.2922272853432901,-0.017476820812767406,1.0125213354417184e-06,-9.820986313566205e-07
651014690.7220441,-1.2922407058274534,-0.017476674032807518,7.782748439044695e-07,-1.0453847533453686e-07
656187090.2255446,-1.2630769298398392,-0.02011994195771396,1.0116486937050695e-06,-2.3982831422880713e-07
656187329.4671457,-1.2630715091878664,-0.02011968166132513,6.984494702599875e-07,1.883695913487693e-08
656187807.1727448,-1.2630587465537897,-0.020119904584663003,2.0064210253245562e-06,-2.0916454951044883e-07
674273254.9324889,-0.4948962311691437,-0.02250267310517268,-2.039323914404534e-06,-4.335042806426215e-07
674274610.1164887,-0.49486402827560283,-0.0225041131627206,-1.2002225627250063e-06,-1.7676859904655617e-06
674274849.3580885,-0.49485750005743817,-0.022502980952724773,-2.0311219572910488e-07,-6.199004842014078e-07
674275207.6588875,-0.49484897947430867,-0.022502612463206624,3.688378957811267e-08,-2.2980180536952277e-07
674275924.4332873,-0.4948317646798713,-0.022501422848574745,6.972268667970738e-07,9.969449358965266e-07
674618575.601214,-0.48713462697911075,-0.02255312818245058,4.780545764249133e-07,-4.953138868987739e-07
674619054.0844129,-0.48712630863807005,-0.02255529077865947,-1.211905645615019e-06,-2.630091331827511e-06
674620535.9308137,-0.48709304570487216,-0.022554066764665925,1.0991984709107783e-06,-1.343597668179708e-06
674621260.9132135,-0.48708116680859836,-0.02255292434581547,-2.142618594269674e-06,-1.832820263406032e-07
675310039.7258451,-0.4739667770063346,-0.022639734600780097,2.2249386503747637e-06,-4.473606858772933e-06
675310517.4314439,-0.4739598491189269,-0.022635659696301536,1.4161645163213166e-06,-4.0722304638432516e-07
675311524.5962447,-0.4739464910548836,-0.022636676273309037,-1.5175691208679787e-06,-1.4534029002810644e-06
675312084.2090435,-0.4739340741015976,-0.02263420845182064,1.8578933125845687e-06,9.913509623066252e-07
676346174.5319576,-0.46054378804588514,-0.022695203721661245,-7.655671502848627e-07,-7.25343978453391e-07
676346495.4215586,-0.46053892091378784,-0.022694500270019024,1.3516683260439422e-06,-6.798064184840302e-08
676347202.1735585,-0.46052688201747755,-0.022695033218444585,7.34223181808602e-06,-7.077645334391258e-07
