Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
-629286229.5482339,3.090149316478365,0.03942129819116717,-8.144038501356476e-07,4.916071014021695e-07
-629285843.0810328,3.090147600627766,0.03942050704912941,-1.7299029781980835e-06,-1.517602988339306e-06
-629284888.1882335,3.0901444468985,0.039424123588145954,-3.154899598012406e-06,-1.0372058062424472e-06
-629284584.0602324,3.0901451591886646,0.03942521965034613,-1.965229141642766e-06,-9.771123288745964e-07
-629284409.5322334,3.0901440855815983,0.0394269632935372,-2.7806266449381667e-06,1.6406314336941952e-07
-627390778.0532992,3.0724852468141073,0.040912209769517385,-1.320196110210503e-06,2.2398004298068708e-06
-627390411.112499,3.07248208760892,0.04091055106469164,-1.6185257551981636e-06,-6.168867850084303e-07
-627390151.826098,3.0724799269605674,0.040909145131229466,-1.7885833423214592e-06,-2.885186531340067e-06
-627389638.1780989,3.072475106063661,0.040912959567611096,-2.7408048901556015e-06,-8.173069890871076e-07
-627389388.9140987,3.072475148375017,0.04091249705532504,-8.564423543688804e-07,-2.14544567125885e-06
-627389239.2692988,3.0724741295661464,0.04091484576223932,-7.8035343031857e-07,-3.2201196169256985e-07
-627221831.6660575,3.070652109621121,0.041174604778116054,-2.762121448451893e-06,-1.6587265508002935e-06
-627221590.7828573,3.070649746274764,0.0411756738238467,-1.7304438362231167e-06,-5.471831365580493e-07
-624633495.7168182,3.031698926636416,0.04216720201004236,-1.312822995647167e-06,-3.84325856446488e-06
-624632777.6464173,3.0316954009929815,0.042172429440849694,2.8166285424013893e-06,-7.625655886259186e-07
-624632259.0736182,3.0316864277755253,0.04217636617949153,-5.122914199517936e-07,1.6857063244515857e-06
-624631491.1504171,3.0316795533778462,0.04217800858030026,1.1548218123991205e-06,1.2216770410508615e-06
-624550333.9888105,3.030106315550658,0.042040230449671014,-7.924292444450032e-07,3.6076345714258773e-07
-624550019.8384104,3.0301034883853526,0.04204128614637646,-8.99488230565737e-08,6.010921181701101e-07
-624549840.2992094,3.030102166653507,0.04204105351589228,5.884021789803739e-07,-1.065788840376447e-07
-624549391.5376104,3.0300963329571395,0.04204321422521687,-2.9996825201550337e-07,8.382760555980528e-07
-624549132.2512094,3.0300942381738523,0.042045499803814536,4.2783109632793526e-07,2.4030070958427907e-06
-624548582.7472093,3.0300882673475846,0.04204359271695879,3.560929227042209e-07,-1.0754952285418895e-06
-619547628.9235668,2.9762218015950204,0.04054714558330224,2.655216575497832e-06,1.8683446361619782e-06
-619547080.4563669,2.97622295344581,0.04054611485992349,1.8582009690959467e-06,-7.43325574925624e-07
