Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
612831426.0264587,-1.6932157513394688,0.02362061888181295,-4.889535896168695e-07,-3.731886210507629e-07
612831663.9720587,-1.6932205200808061,0.023621339905999503,6.779242358589954e-07,1.7424381097697061e-07
612832077.5688576,-1.69323197799238,0.023620739345214622,-4.620286575551802e-07,-7.304839095417792e-07
612833013.1944573,-1.6932550207886983,0.023621958797926057,-1.6192147866966877e-07,-2.1055843335560098e-07
613522357.0630577,-1.7103576467386061,0.024093184304149917,1.0815175055522985e-06,-1.1613391925346939e-06
613522594.0582576,-1.7103650909080612,0.02409322560172029,-2.4124564346195143e-07,-1.2558403779568128e-06
613523930.7526572,-1.7103997309758863,0.024095528551651754,-3.6018186655439877e-07,2.6194174406954374e-07
613524365.4310561,-1.7104105168217483,0.02409488449060066,7.72341746113625e-08,-6.444923643031397e-07
615244667.7953063,-1.7523688450815234,0.024695878441779822,4.313210215656227e-07,-3.186675335449529e-07
615245379.5585071,-1.7523857760148323,0.024695539218454854,1.845475772199734e-09,-7.159134552403579e-07
615246209.7761068,-1.7524048421041971,0.024696493228798994,1.7881834257771345e-07,1.5891902041542671e-07
615674748.1599674,-1.76170622910216,0.02472056786104428,-9.72807927546171e-08,1.0512088889982896e-07
615675042.6111664,-1.7617122578456483,0.024719590629476658,2.054960925867988e-07,-8.579038723241506e-07
615675569.7375662,-1.761723203052463,0.024720645192863683,5.939875498128799e-07,2.1827295418330728e-07
615676773.8943667,-1.7617502511531562,0.024719415674055868,-5.708747128352343e-07,-9.80396965742647e-07
615763129.3119376,-1.763532532697211,0.02471808717191367,-1.1013038236917794e-07,-1.3241607854999615e-06
615763406.2239375,-1.7635394339425725,0.024719465811206546,-1.1671417747827206e-06,6.307201616886915e-08
615763924.8831372,-1.763549587148308,0.024719117814910496,-3.766145924011255e-07,-2.7252118244350254e-07
615764798.041538,-1.7635671966363258,0.02471864336736276,4.2880905626319077e-07,-7.369610181863495e-07
621800483.1888107,-1.7735939540588317,0.02178021016268862,-1.9116286260612014e-06,-2.31177448083153e-06
621800763.7296116,-1.773587345645013,0.021782241801732924,-2.803688541330729e-07,-1.122797505109796e-07
621800842.6992117,-1.7735867140694044,0.021782783070525336,-1.0502139697887714e-06,4.760419536897764e-07
621801247.7424105,-1.773581076142999,0.021780351095554956,-2.603130595302261e-06,-1.7159424077484164e-06
621801612.0912106,-1.7735731209514085,0.021782499212029655,-1.1204370937711872e-06,6.461428130044578e-07
621802138.3536116,-1.7735649985288795,0.02178271526666056,-2.3539486062595927e-06,1.1681074032730832e-06
621802464.0816104,-1.7735567506981322,0.02178148226668878,9.872724859860682e-08,1.2261602525681647e-07
643941492.8617916,-1.1228522832507168,0.008947214891613686,4.7702897409962475e-08,-2.3336876761072267e-07
643941729.8569906,-1.1228557201530873,0.008947364784775563,-6.18469003121902e-07,2.7094192225907143e-07
643941967.0249904,-1.122858665866506,0.008946436303754477,-7.904432830496688e-07,-3.038451817840432e-07
643943566.8937901,-1.122876965782812,0.008944928249482427,-3.5696821232278353e-07,5.486531340099382e-07
644287299.0120962,-1.1270865513142532,0.008398690068078286,4.5820399385831934e-07,6.56979312431416e-07
644287457.3832972,-1.1270895826797724,0.0083972800748829,-3.5416427812684503e-07,-5.040269731981101e-07
644287733.949697,-1.1270922603028908,0.008397776799542402,8.441022765204309e-07,4.264648453839587e-07
644287971.117696,-1.127097211446214,0.00839721601943306,-7.825120840188049e-07,2.3660791377035084e-07
644288129.0568969,-1.1270999775026613,0.00839723605551756,-1.3342614029188127e-06,5.031200476183356e-07
644288248.6344969,-1.1271002428027492,0.0083958060137091,7.710691951601234e-08,-7.40595669174518e-07
644372522.6760731,-1.1282515599266685,0.008258066057739885,-7.249882043591782e-07,6.755697830682778e-07
644373001.332073,-1.128257444268577,0.008256196764745852,3.593926758416188e-07,-4.230363737280779e-07
644374594.3752716,-1.128281173346443,0.008255164547595555,-1.5288489252363036e-07,1.080860075323986e-06
644375108.9736724,-1.1282878152444744,0.008252942335977839,7.111611806109863e-07,-3.3142332034677424e-07
644626548.5255986,-1.1319938155449398,0.007824934512125991,1.4866303343907816e-07,-1.1812319895224827e-06
644626748.8871987,-1.131999344769657,0.007824964016042808,-2.1569869390614116e-06,-7.978246730089983e-07
644626986.6599985,-1.1320016715428964,0.007827362965043211,-6.56708527335681e-07,2.020165750288641e-06
644627660.5799983,-1.1320127612596305,0.007823484307840101,-8.904431205714047e-07,-6.763749008428105e-07
645579363.8373092,-1.1494667321464804,0.006048901529460714,-9.687519022527624e-07,3.327715674336651e-07
645581651.1909086,-1.1495164131037265,0.006044888219102847,-1.2598151706288974e-06,7.029357766714234e-07
645582495.4053093,-1.1495332244366743,0.0060434305272226456,1.669985145724695e-07,8.398642002719822e-07
645659037.3380853,-1.151146124292026,0.005888060733815721,-6.775076388798595e-07,-6.727287559611314e-07
645661269.2228847,-1.1511943727897904,0.005884256309907921,-7.787065881004196e-08,1.2167578407155932e-07
645661786.6724845,-1.151206999547006,0.005883035351379926,-1.3588803300379482e-06,-4.635071813256092e-08
645662492.3876833,-1.1512223854797707,0.00588180823774276,-1.260139608660893e-06,1.544367884704495e-07
646010041.9171749,-1.1589213915981615,0.005164748508930536,-3.900894356423379e-07,3.406727957259645e-07
646010199.8563739,-1.1589248999892925,0.005164372123192177,-1.7548963238134263e-07,2.8834054030361933e-07
646010476.3363738,-1.1589311654436707,0.005163981237188645,7.704938109753812e-08,4.6361298800326467e-07
646012944.611573,-1.1589907250456926,0.005158059489568561,-1.2639070341435854e-06,-4.6524030854026843e-07
646783501.5425248,-1.1777353124813685,0.003457482716020332,-3.277588729311276e-07,4.4162985026689056e-07
646783699.3121247,-1.1777402273708977,0.0034568234386513066,-6.973756150330246e-08,2.3354664549415233e-07
646783936.3937237,-1.177747225974376,0.0034560182492244314,-8.663212565096501e-07,-3.175820966578799e-08
646784816.1185234,-1.1777702261454384,0.0034539349250967775,-8.456213129726109e-07,-1.2122993036343954e-07
647037518.2336397,-1.1842892022335594,0.0028662868860896344,-2.314497097311019e-06,8.085872019096378e-07
647037676.1728406,-1.1842930107820837,0.0028639612144864355,-1.9184972088748253e-06,-1.1340656254823361e-06
647037914.2912395,-1.184299100702568,0.002864464100588681,-1.667965617402345e-06,-5.4609297895323594e-08
647038389.3184394,-1.184311827277122,0.002862120461657324,-1.740859610244172e-06,-1.25125492958034e-06
647739102.8222071,-1.2029242825514825,0.0011656741670142301,4.1798369543322167e-07,1.0630330542498075e-07
