Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
686422381.4255216,-0.6393006561677367,-0.019602555307611992,5.668916995826834e-07,-4.836599838201061e-07
686422803.6623205,-0.6393067907184281,-0.019600923641052242,4.278413152647431e-07,3.87302464717465e-08
686423224.6031206,-0.6393124215371958,-0.019599981754911892,7.712273024651495e-07,-1.2679906918194872e-07
686423646.3215215,-0.6393187161844973,-0.01959880773567788,4.5869448639379584e-07,-6.369603664305168e-08
