Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
-145535889.31488892,-1.8888926966231319,0.014276267893764964,2.14563192102446e-07,-1.1660585911808796e-06
-145535616.81488898,-1.8888962035271355,0.01427697576244707,6.19848157246139e-08,-8.338825716099757e-07
-145535543.314889,-1.8888976618474018,0.01427705490655605,-4.196042571180669e-07,-8.569446850043017e-07
-145535464.814889,-1.8888979133816626,0.014277179503368861,4.060279750195406e-07,-8.418839248652832e-07
-145535255.81488907,-1.8889012575607587,0.014277415001407638,1.0174648878980008e-07,-8.997761948032618e-07
-145535004.31488913,-1.8889055424020738,0.014277704016329537,-1.911933149578715e-07,-9.668006702018284e-07
-145534911.31488916,-1.8889075209860031,0.014278451468594156,-6.007067729907334e-07,-3.5171705362567474e-07
-145534841.31488916,-1.8889082376605688,0.01427818072620689,-1.0311965681353286e-07,-7.223146059175817e-07
-145534746.8148892,-1.8889098582495027,0.01427809077763291,-3.9057458378621845e-08,-9.47345236770869e-07
-145534668.81488922,-1.8889109656550196,0.014278040764616199,2.8342011271220713e-07,-1.1090735718109757e-06
-145534605.31488922,-1.8889122789523638,0.014278414147170331,1.605416468652976e-07,-8.267711881955464e-07
-145534479.81488925,-1.8889136675155902,0.014278315796608246,1.1943896729427195e-06,-1.1054389150357696e-06
-145534332.8148893,-1.8889169988663108,0.014278611607003673,8.184148525547386e-07,-1.0212695252184711e-06
-145534268.8148893,-1.8889180337794622,0.01427867211607997,1.110047686214699e-06,-1.0530197187014895e-06
-145534201.31488934,-1.8889193322017723,0.014278717358331482,1.2369511885879092e-06,-1.1051424266168841e-06
-145534138.81488934,-1.8889216219274867,0.014278751128517312,2.9100805720716494e-07,-1.1615698430628846e-06
-145534061.31488937,-1.8889236381556558,0.014278524035641322,-2.6802830177530268e-08,-1.500552944582248e-06
-145533985.31488937,-1.8889247777201124,0.014279080966169892,5.337491872925426e-07,-1.0533791612605398e-06
-145533841.81488943,-1.8889282089902757,0.014278952878196628,4.0600060646767133e-07,-1.388730874473526e-06
-145533755.81488943,-1.8889301000583987,0.014279086346422115,5.533347842145986e-07,-1.379453188394067e-06
-145533693.81488946,-1.8889310729507,0.01427902264836037,1.0772434386741025e-06,-1.532655698658833e-06
-145533634.81488946,-1.8889331024819664,0.014279198965706442,4.932976560567681e-07,-1.4414803171762525e-06
-145533570.8148895,-1.888935134839805,0.01428022641241409,5.24242715904677e-08,-5.06346638970076e-07
-145533494.81488952,-1.88893719377629,0.014280229493243007,-8.500523485110989e-08,-6.128138009542372e-07
-145533410.81488952,-1.8889384166621142,0.01428020784553433,8.558187307716736e-07,-7.554281583298239e-07
-145533359.81488955,-1.8889403167534478,0.014280392654691615,2.898655180327836e-07,-6.439958642971005e-07
-145533299.31488955,-1.8889410587411954,0.014280057589930492,1.1505710315606876e-06,-1.0660313564808677e-06
