Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
168461697.2734162,-2.975827125614718,0.01990157151026051,-7.082027861926576e-07,4.995582048375469e-08
168462421.30541608,-2.975841057086461,0.019900894521269735,9.082732712606401e-07,-1.0003114616803643e-06
168463139.28941596,-2.975856702669169,0.01990423019635359,6.680549322624074e-07,1.96015219780174e-06
168463859.86541584,-2.975873878166241,0.019903749502653074,-1.060110773831724e-06,1.097471258777044e-06
