Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
412850352.17675555,1.1680237720886468,-0.002232372830686447,-9.046697180270513e-07,8.752623906756012e-07
412850728.88075566,1.1680257755063987,-0.0022327129878478877,7.41668042536503e-07,2.620583066073774e-07
412851106.4487548,1.1680246022040661,-0.0022315302704729685,-7.914275872433763e-07,1.1733625602155032e-06
412851483.1527549,1.16802668677553,-0.0022313924538510037,9.321368699133359e-07,1.0426527717395835e-06
412932743.21677953,1.1681688167381943,-0.0021792993572433304,-7.667766939167819e-07,7.666701454080507e-07
412933115.60077864,1.168170152321822,-0.0021795260516599916,1.6207417630198506e-08,2.739632624700755e-07
412935388.7847803,1.1681739780541793,-0.0021772249198107464,4.54931120108526e-07,9.95576999410653e-07
412935762.0327804,1.1681747269740923,-0.0021768602882492076,6.440796265216875e-07,1.108348209041994e-06
412936397.0727796,1.1681753947652433,-0.002176973633973466,3.5614909732473166e-07,5.714684724773822e-07
412936773.77678066,1.1681768114759195,-0.0021767223473388433,1.203700825458398e-06,5.74503780715642e-07
